Employee ID;Age;Gender;Years at Company;Job Role;Monthly Income;Work-Life Balance;Job Satisfaction;Performance Rating;Number of Promotions;Overtime;Distance from Home;Education Level;Marital Status;Number of Dependents;Job Level;Company Size;Company Tenure;Remote Work;Leadership Opportunities;Innovation Opportunities;Company Reputation;Employee Recognition;Attrition
27059;45;0;19;0;3832;2;3;0;0;0;11;3;1;1;2;2;91;1;0;0;2;1;Stayed
34127;51;1;14;0;4081;2;1;1;1;1;54;2;0;0;1;2;64;0;0;0;0;0;Left
2488;52;0;27;4;8855;0;3;1;0;1;26;3;1;3;1;2;28;0;0;0;2;2;Left
31916;40;1;23;4;9476;2;2;0;2;0;97;1;2;3;0;1;50;0;0;0;1;0;Left
3040;45;0;29;3;6707;0;0;1;2;1;88;3;1;1;0;0;54;0;0;0;2;2;Left
19366;41;1;23;3;6004;3;3;1;1;0;44;1;0;1;0;1;88;0;0;0;1;0;Left
7702;51;1;32;3;8011;0;1;1;2;1;31;2;1;0;2;1;73;0;0;0;2;0;Stayed
66959;27;1;11;2;8241;2;2;1;0;0;8;1;1;3;0;1;33;0;0;0;2;1;Left
36753;29;1;20;0;6528;0;1;1;1;0;46;2;0;1;0;0;99;0;0;0;3;0;Left
5641;21;1;9;3;8335;3;1;2;0;0;51;3;0;0;1;1;65;0;0;0;0;2;Stayed
6070;58;1;34;0;3919;0;0;1;3;0;30;0;2;3;0;0;107;0;1;0;1;0;Stayed
13149;48;0;22;1;5760;2;0;3;0;1;4;2;1;3;0;2;83;0;0;0;1;0;Left
39124;32;1;8;2;7199;3;3;2;0;1;18;2;1;2;1;0;54;0;0;0;2;1;Stayed
42795;37;1;27;2;7976;2;1;2;0;1;41;2;2;0;0;0;104;0;0;0;1;2;Stayed
16657;45;1;26;2;6994;0;3;3;4;0;10;0;1;0;1;0;69;1;0;0;2;1;Stayed
72046;39;0;14;4;8599;0;3;2;0;0;98;2;1;0;0;2;50;0;0;1;3;0;Stayed
66391;32;0;19;3;10047;1;2;1;1;0;89;0;0;4;1;0;39;0;1;0;2;2;Left
28382;43;0;12;2;9001;3;2;1;0;0;71;1;1;0;2;0;80;0;0;0;2;1;Stayed
26067;47;1;13;1;5956;0;1;1;0;0;58;1;0;1;1;0;29;0;0;0;1;3;Left
73936;39;0;12;4;5527;0;1;1;2;0;65;1;0;3;1;0;15;0;0;1;3;1;Left
65208;33;0;18;4;11440;1;1;1;0;0;51;2;0;5;0;1;80;0;0;0;0;0;Left
38677;23;1;10;0;4368;2;2;2;0;0;2;3;1;0;0;0;46;1;0;0;2;1;Stayed
48723;31;0;15;0;5536;2;2;3;2;0;35;1;0;1;2;1;35;0;0;0;1;2;Stayed
7949;56;0;38;2;7599;2;2;1;0;0;21;1;1;1;2;0;86;0;0;1;2;2;Stayed
43838;55;0;42;2;8195;0;0;2;1;1;29;3;0;2;0;1;107;0;0;1;0;0;Left
18965;42;1;11;0;4506;2;1;1;0;1;12;3;1;2;0;0;80;0;0;0;0;1;Stayed
4411;38;1;7;1;5990;2;1;1;1;1;75;2;1;4;1;0;49;0;0;0;3;2;Stayed
63612;23;0;12;0;4090;3;0;1;0;0;60;3;1;0;1;1;54;0;0;0;2;0;Stayed
70407;54;1;33;0;3187;0;0;1;1;1;18;3;2;0;1;0;48;0;0;0;0;0;Stayed
4452;48;0;34;2;7829;0;3;1;3;1;79;0;0;1;0;1;50;0;0;0;2;2;Left
2466;30;0;14;2;9050;0;1;3;0;0;3;2;2;1;0;2;15;0;0;1;0;1;Left
25883;27;0;6;4;4440;2;0;3;0;0;54;3;1;2;0;0;11;1;0;0;2;2;Stayed
19443;24;0;10;3;10794;2;1;2;1;0;77;3;2;1;0;0;58;0;0;0;3;3;Left
43980;24;1;12;1;5592;3;2;1;2;0;47;1;0;5;0;1;62;0;0;0;0;2;Left
67333;48;0;11;0;4972;1;1;1;1;1;74;1;0;2;2;0;80;1;0;1;2;0;Stayed
20234;25;1;14;2;6285;2;1;1;2;1;16;1;1;2;0;1;70;0;0;0;3;2;Stayed
5524;50;1;33;4;10807;2;1;2;0;0;78;3;0;4;1;1;35;1;0;0;2;1;Stayed
26612;37;1;27;3;10157;3;0;1;1;1;22;1;1;4;0;0;94;0;0;0;2;0;Stayed
49244;23;0;3;1;6045;0;2;3;1;0;96;2;0;0;2;0;11;0;0;0;1;1;Left
63219;50;0;20;3;7325;1;0;1;1;0;50;0;1;2;0;1;39;0;0;1;0;2;Left
14682;22;0;6;2;9433;2;1;2;1;0;37;2;0;0;1;2;66;0;0;0;1;0;Left
57967;57;1;43;3;8122;0;1;0;2;0;6;0;1;0;0;2;117;0;0;1;2;2;Left
70518;50;1;26;3;8279;0;1;1;2;0;23;1;1;1;1;0;92;0;0;0;1;2;Stayed
39027;22;1;7;4;7686;0;1;1;1;1;78;3;0;3;0;0;58;0;0;0;0;3;Left
39163;33;0;13;2;7643;3;0;1;1;0;72;2;1;1;1;0;66;0;0;0;2;0;Stayed
59238;53;1;43;2;7748;0;0;1;0;0;21;0;2;0;0;1;99;1;0;0;2;2;Stayed
30463;28;1;5;4;9320;0;0;1;1;0;52;0;1;1;2;1;82;0;0;0;1;1;Stayed
37948;42;1;12;1;6266;3;1;2;0;0;23;2;1;4;0;1;34;0;0;0;2;0;Stayed
65631;31;0;11;1;5202;2;1;2;2;0;71;0;1;0;0;0;84;0;0;0;0;0;Stayed
12643;26;1;13;3;10103;1;1;1;0;0;23;1;0;4;1;1;81;0;0;0;2;0;Left
69992;55;0;36;1;6099;3;0;3;1;0;15;1;1;0;1;2;81;0;0;0;2;0;Stayed
49033;56;1;6;0;4765;0;2;1;0;1;79;1;1;0;0;1;43;0;0;0;2;0;Left
65445;41;1;1;2;8569;3;2;1;2;1;92;0;1;1;0;0;69;0;0;0;2;1;Stayed
19665;35;0;27;2;7171;3;1;1;0;0;18;2;0;3;0;2;39;0;0;0;2;2;Left
36343;38;1;13;4;9089;2;0;2;0;0;87;3;0;1;2;0;45;0;0;0;2;1;Stayed
5020;57;0;49;2;9044;1;0;1;1;0;25;2;0;4;2;1;104;0;0;0;2;0;Left
70108;23;1;6;0;4495;1;1;1;1;0;38;1;1;0;0;0;49;0;0;0;3;1;Left
49570;49;1;1;1;5544;3;3;2;1;0;41;1;0;2;0;2;43;0;0;1;2;1;Stayed
41613;52;0;21;0;3368;3;2;1;0;0;11;4;1;1;0;1;45;0;0;0;2;0;Stayed
69231;38;1;6;4;8205;0;1;1;0;0;97;0;0;0;2;1;68;1;0;1;2;0;Stayed
48755;34;1;15;2;7110;3;0;1;0;0;60;4;1;2;0;2;60;0;0;0;1;0;Left
67499;19;0;8;4;7055;2;1;1;3;0;90;3;1;3;1;1;47;0;0;0;2;1;Stayed
25336;26;0;11;1;6029;2;1;2;1;0;61;1;1;1;0;0;26;0;0;0;1;1;Left
8873;56;1;42;2;8366;3;1;3;1;0;1;1;1;4;1;2;51;0;0;0;2;0;Stayed
36693;25;0;13;1;5560;2;1;1;0;1;38;4;2;0;0;0;66;0;0;0;0;2;Stayed
33276;32;0;9;3;12674;2;1;1;0;1;67;3;0;2;1;0;53;0;0;0;2;2;Left
32038;20;1;7;2;8385;1;2;2;1;0;68;1;0;1;0;2;62;1;0;0;1;3;Left
53884;53;0;12;0;5277;3;0;3;0;0;29;1;1;1;0;2;47;0;0;0;1;2;Left
32180;40;1;18;1;6649;1;0;1;0;1;94;3;1;1;0;0;93;1;0;0;0;1;Stayed
16922;23;1;5;0;5369;2;1;2;2;0;79;1;0;4;1;0;42;0;0;1;0;1;Left
43081;45;1;2;4;9959;3;2;2;1;1;90;1;1;3;0;1;53;0;0;0;1;0;Left
1025;35;1;26;4;5832;3;1;2;1;1;50;3;1;0;0;2;51;0;0;0;2;1;Left
29813;27;1;5;1;6202;2;1;1;1;1;73;1;0;0;0;0;57;0;0;0;0;0;Left
70740;34;1;4;3;10204;0;1;1;3;0;18;0;1;3;1;2;6;0;0;0;2;0;Stayed
68159;32;1;13;3;7727;0;1;1;1;0;82;2;1;1;0;1;14;0;0;0;2;0;Left
62031;39;0;16;0;4271;0;1;1;0;0;97;1;2;1;0;1;75;1;0;0;0;2;Stayed
55926;51;1;32;2;6169;2;1;3;1;0;34;3;0;1;1;0;81;0;0;0;0;1;Stayed
30344;29;0;15;0;4943;1;1;1;3;0;90;3;2;0;2;2;88;0;1;0;2;2;Stayed
35416;44;0;34;3;8081;3;1;3;2;0;27;0;0;1;0;1;113;0;0;0;2;1;Left
32899;42;0;11;3;10233;2;0;1;3;0;69;4;1;2;2;2;15;0;0;0;3;0;Stayed
9153;51;1;26;3;10204;2;1;1;2;1;83;2;0;2;2;0;33;1;0;0;1;1;Stayed
3606;48;1;1;0;5652;2;1;3;0;0;3;1;0;0;2;0;37;0;0;0;3;0;Left
48199;22;1;13;0;5302;3;0;1;1;0;59;3;2;4;1;0;72;1;0;0;0;0;Stayed
19364;45;0;12;3;8544;2;1;2;0;1;70;2;1;1;0;0;42;0;0;1;0;0;Left
46075;56;1;37;0;4375;2;1;1;0;0;92;2;1;1;0;0;79;1;0;0;3;2;Stayed
53541;57;0;45;0;2955;2;3;1;3;0;10;4;1;0;0;0;83;0;1;0;2;2;Stayed
54802;41;1;10;2;8874;0;2;2;2;0;16;1;1;0;1;0;30;0;0;0;1;0;Stayed
41404;53;1;19;3;11259;2;1;1;2;0;24;1;2;0;1;0;35;0;0;0;1;2;Stayed
44521;47;1;14;3;7528;2;1;3;1;1;64;1;2;2;1;0;76;0;0;1;2;1;Stayed
52645;36;1;19;0;4202;2;2;1;1;0;39;2;1;1;2;2;35;0;0;0;2;2;Stayed
26158;48;1;13;3;9706;0;1;2;2;0;53;1;1;2;1;1;36;0;0;1;2;1;Stayed
24788;18;0;8;3;7997;0;3;3;0;1;40;3;2;4;0;0;76;0;0;0;2;0;Left
35724;55;1;16;3;11639;2;1;1;1;0;14;3;1;1;0;0;45;0;0;0;2;0;Stayed
17477;44;1;7;0;5509;1;2;1;1;0;35;0;1;1;0;0;13;0;0;0;1;0;Left
18979;25;1;8;2;8992;2;1;3;2;0;80;3;1;1;2;1;39;0;0;0;2;2;Stayed
63130;24;1;15;3;7792;2;1;1;1;0;36;3;1;0;0;2;80;1;0;0;2;0;Stayed
5647;23;0;5;2;7390;0;1;1;1;0;98;3;0;1;1;0;60;0;0;0;3;0;Left
71382;42;0;6;0;5224;0;1;1;0;0;75;3;1;4;0;1;77;1;0;1;2;2;Stayed
17095;43;1;26;4;10301;1;2;1;0;1;14;1;1;2;0;2;33;0;0;1;2;0;Left
50751;28;0;6;3;7280;2;1;2;0;1;40;3;1;0;1;0;70;0;0;0;3;2;Stayed
57639;39;0;15;0;3308;2;1;3;0;1;42;2;1;2;1;0;31;0;0;0;0;2;Stayed
58578;39;1;13;3;10193;0;1;1;3;0;38;3;1;0;0;1;37;0;0;0;2;0;Stayed
57472;56;0;2;0;2938;2;3;1;0;1;65;3;0;0;1;2;73;0;0;0;0;0;Left
2757;29;0;19;3;9463;3;1;2;0;1;33;0;0;2;0;0;69;0;0;0;2;0;Stayed
43769;31;1;19;1;6015;2;1;2;1;1;32;0;0;0;0;0;24;0;0;0;2;2;Left
11982;59;0;8;0;3417;1;1;1;2;0;95;1;0;3;0;0;65;0;0;0;0;2;Left
19013;24;1;9;2;9070;3;2;1;0;0;30;1;1;4;0;0;46;0;0;0;0;0;Stayed
7397;41;1;2;0;4264;2;1;1;2;0;74;3;1;0;1;1;41;0;0;0;2;1;Stayed
13519;43;0;22;4;10809;2;0;1;0;0;75;1;1;3;0;2;65;0;0;0;3;3;Left
65424;33;1;3;3;6926;0;1;3;0;1;74;0;1;2;0;0;55;0;0;0;2;0;Left
66808;50;1;6;3;11709;1;1;1;2;0;89;2;1;3;0;1;85;0;0;1;2;0;Stayed
25274;24;1;1;3;10172;0;1;1;0;0;92;2;1;4;1;2;80;0;0;0;2;2;Stayed
16078;32;0;1;4;10120;2;1;3;1;1;29;0;2;1;2;1;40;0;0;0;2;2;Stayed
43071;26;0;4;4;7376;1;0;1;1;0;43;0;0;1;0;1;34;0;0;0;2;2;Left
36540;19;0;8;1;6005;0;2;1;0;0;72;2;0;4;0;2;14;0;0;0;0;2;Left
9703;41;0;2;0;5551;2;1;1;1;0;30;0;0;0;0;0;16;0;0;0;2;0;Left
5864;36;1;15;2;9363;0;1;2;2;0;24;1;1;3;1;2;82;0;0;0;1;1;Left
16282;36;1;13;3;10274;3;1;1;2;1;15;2;1;4;1;2;68;0;0;0;2;0;Stayed
49039;55;1;45;3;8182;2;1;2;1;0;73;3;1;3;0;1;102;0;0;0;1;0;Stayed
40192;58;1;16;2;5408;0;1;2;0;0;71;3;2;0;0;2;41;0;0;0;2;0;Left
55605;34;1;11;0;5740;2;2;2;2;0;5;2;0;1;0;0;13;0;0;0;1;1;Left
53232;27;1;13;3;7743;3;0;3;1;1;56;1;0;0;2;0;26;1;0;0;2;0;Stayed
31655;36;0;17;4;10778;3;2;1;0;1;30;1;2;0;1;1;18;0;0;0;2;2;Left
33014;26;0;10;3;8733;1;1;1;2;1;96;2;0;0;1;0;71;0;0;0;2;0;Left
12855;20;1;9;1;6105;0;1;1;0;0;83;4;1;0;0;0;36;0;0;0;0;2;Left
20966;20;1;4;3;7274;3;1;1;0;0;78;1;1;0;0;0;53;0;1;0;2;2;Left
34357;22;0;12;0;3859;3;2;1;0;0;18;1;1;2;1;1;80;0;0;0;2;3;Stayed
39508;28;1;8;2;8899;0;0;3;0;0;68;1;1;3;0;0;28;0;0;0;2;1;Left
35144;40;1;10;1;5563;0;1;1;1;1;4;0;1;3;1;1;27;0;0;0;0;0;Stayed
20206;41;1;11;1;6295;1;1;1;0;1;53;0;1;2;0;2;49;0;0;1;1;1;Left
28987;26;0;18;4;7838;0;2;1;0;1;9;1;0;0;0;2;43;0;0;0;2;0;Left
69693;37;1;3;2;8262;0;2;1;1;1;41;3;1;0;1;2;68;0;0;0;1;2;Stayed
17043;39;0;17;1;5842;3;1;2;2;0;92;1;1;0;1;0;42;0;0;1;2;0;Stayed
55888;31;1;4;2;9265;1;1;1;1;0;42;3;2;0;0;2;8;0;0;0;2;0;Stayed
1838;43;0;12;3;8484;0;1;1;1;0;9;3;2;5;0;1;30;0;0;0;2;1;Stayed
49043;20;1;10;3;9731;1;3;1;0;0;31;2;0;4;1;2;34;0;0;0;0;0;Left
60093;51;0;22;4;8125;0;0;1;0;1;73;1;0;4;0;0;64;1;0;0;2;0;Left
36523;38;0;7;1;5856;3;3;2;2;0;61;3;1;0;2;0;80;1;0;0;3;2;Stayed
49392;44;0;16;2;7131;0;2;1;1;0;87;0;2;1;2;1;75;0;0;0;2;2;Left
30191;52;0;2;3;10670;3;1;1;0;0;63;3;1;1;1;2;6;0;0;0;3;2;Stayed
37321;44;1;11;2;7344;2;1;1;4;1;78;1;1;0;0;0;74;1;0;0;1;2;Stayed
11572;35;1;5;4;7756;2;0;1;0;0;21;0;2;4;1;1;83;0;0;0;2;0;Stayed
71560;28;1;18;3;12503;0;1;1;1;0;53;0;0;2;0;0;56;1;0;0;2;2;Stayed
7379;54;0;11;2;8178;1;1;1;3;0;58;1;1;1;2;0;62;0;0;0;1;3;Stayed
73162;43;1;18;3;11023;0;0;1;1;0;18;0;0;4;0;1;70;0;0;1;0;0;Left
54582;52;1;23;3;9544;0;1;1;0;0;42;2;1;0;2;0;90;0;0;0;2;0;Stayed
25051;35;1;23;0;5376;3;1;3;0;1;13;2;1;1;0;0;42;0;0;0;2;2;Stayed
45534;29;0;1;4;8473;1;1;1;2;0;98;3;0;1;0;0;38;0;0;0;1;0;Left
67276;57;0;49;4;7803;2;0;3;1;0;48;3;1;0;0;0;93;0;0;0;2;2;Stayed
69783;57;1;5;1;6434;0;0;1;0;0;59;4;1;1;0;0;51;1;0;1;2;1;Stayed
9767;20;1;12;0;6160;0;2;1;0;0;71;1;1;3;2;1;55;1;0;0;1;0;Stayed
37722;33;0;10;3;6569;2;0;1;2;1;51;4;1;2;2;1;12;1;0;0;2;0;Stayed
23939;49;0;37;2;7955;0;3;3;2;0;85;1;1;3;0;0;98;1;0;0;2;0;Left
8730;30;1;1;1;5576;1;2;1;0;1;99;1;1;3;0;1;72;0;0;0;1;0;Left
34203;24;1;11;1;5550;0;2;3;1;0;85;2;1;0;1;0;51;0;0;0;2;0;Left
37173;31;1;5;3;9892;3;1;1;0;1;1;2;1;0;1;2;75;0;0;0;3;1;Stayed
10227;58;1;25;2;8591;3;1;3;1;0;52;1;1;0;1;0;38;0;1;0;0;2;Stayed
72120;48;0;28;3;7959;0;1;1;0;1;72;2;1;0;1;0;50;1;0;0;2;1;Stayed
52223;42;1;26;2;7472;2;1;3;1;0;75;0;1;0;1;1;35;0;0;0;2;1;Stayed
68792;22;1;14;2;8349;1;1;1;0;0;37;1;1;0;0;1;51;1;0;0;1;2;Stayed
36252;45;0;33;4;11272;2;3;0;2;0;49;0;2;1;0;2;72;0;0;0;2;0;Left
71824;43;1;13;3;6503;2;0;1;0;0;87;2;1;1;1;1;46;1;0;0;0;0;Stayed
8720;18;1;7;3;10004;0;1;3;1;0;40;2;1;1;2;0;62;0;0;0;1;2;Left
39913;49;1;11;3;10140;0;3;1;2;0;82;0;1;1;1;0;74;0;0;0;2;2;Left
61622;24;1;16;2;6123;2;2;1;1;0;54;0;0;5;0;0;92;1;0;0;2;0;Stayed
61196;42;1;1;0;5748;2;1;3;0;0;39;2;1;0;1;2;79;0;0;0;2;0;Stayed
38169;40;1;5;3;9265;2;1;2;0;1;7;3;0;3;0;1;18;0;0;0;0;0;Left
45840;18;0;5;2;8685;0;3;3;1;0;20;0;2;4;0;2;7;1;0;1;2;1;Left
66333;55;1;27;1;6041;2;2;1;1;0;35;3;0;0;2;0;68;0;0;0;1;0;Stayed
13497;58;0;43;3;10176;2;0;1;0;1;58;2;1;1;1;2;93;0;0;0;2;2;Left
38621;43;0;3;3;7026;2;1;1;4;0;40;2;1;4;1;2;20;0;0;0;0;1;Stayed
62837;48;1;19;1;6242;1;2;2;0;0;91;1;0;0;0;0;31;0;0;1;2;0;Left
48509;48;0;38;2;6607;3;1;1;0;0;55;1;0;2;2;1;39;0;0;0;2;2;Stayed
70701;35;1;25;4;8038;0;1;3;1;0;69;1;0;0;1;0;34;0;0;0;0;2;Stayed
68014;28;0;4;0;5935;1;2;0;1;0;20;1;1;1;0;0;66;0;0;0;3;2;Left
66143;53;1;36;0;4025;3;1;2;4;0;42;2;1;3;1;2;99;1;0;0;0;0;Stayed
64634;44;0;7;4;10329;3;2;1;0;0;53;1;0;1;2;1;27;0;0;0;2;1;Stayed
12846;25;0;11;1;5809;3;1;3;0;1;51;2;1;0;0;1;70;0;0;0;2;0;Left
18468;20;0;7;1;5650;2;0;1;0;0;19;3;1;0;1;0;49;0;0;0;2;0;Stayed
50981;58;1;46;2;7442;0;0;1;1;0;21;0;2;3;0;2;95;0;0;0;2;0;Stayed
51811;22;0;4;3;8371;0;1;1;0;0;2;0;0;2;2;0;16;0;1;0;0;1;Left
66306;55;0;20;3;9323;2;1;3;1;0;16;0;1;5;0;2;97;0;0;0;2;1;Left
9604;27;1;10;2;7036;0;1;2;2;0;64;0;1;0;0;2;60;0;0;0;2;1;Stayed
51872;27;1;19;0;3342;0;1;1;0;0;95;1;2;2;1;1;98;0;0;0;2;1;Stayed
21747;45;1;13;2;8806;0;1;2;0;0;63;2;2;1;0;1;35;1;0;0;1;0;Stayed
41300;34;1;5;0;4599;1;1;1;2;1;46;3;1;0;1;1;63;0;0;0;2;0;Left
15834;39;0;7;3;8711;2;3;2;0;1;29;2;1;5;1;0;83;0;0;0;2;0;Stayed
24998;32;1;7;1;6250;3;1;3;0;0;83;3;1;4;0;2;39;0;0;1;3;1;Left
15050;55;1;28;3;9537;2;1;2;0;1;77;3;0;0;1;0;38;0;0;0;1;0;Stayed
15980;20;0;11;4;7214;2;1;2;3;0;70;2;0;0;1;0;27;0;0;0;2;0;Stayed
6712;46;0;14;3;8818;2;0;1;3;0;40;2;0;1;2;0;36;1;0;0;2;1;Stayed
38869;31;1;14;0;4555;0;2;1;0;0;95;2;1;3;0;2;21;0;0;0;2;1;Left
56156;44;0;3;3;9596;0;1;1;2;0;70;1;2;5;2;1;51;0;0;1;2;0;Stayed
60660;36;1;3;4;8366;0;1;3;1;0;99;1;0;4;0;0;8;0;0;0;2;0;Left
72515;19;0;11;3;9931;2;1;1;2;0;56;1;0;1;1;2;75;0;1;0;2;1;Left
61534;27;1;14;4;9942;0;1;1;1;0;57;2;0;4;0;0;38;0;0;0;3;2;Left
57049;43;1;14;1;6548;0;3;1;3;1;86;2;1;3;1;2;36;0;0;1;2;2;Stayed
46316;45;0;35;3;8009;2;1;3;3;0;5;2;1;2;0;0;109;0;0;0;3;0;Stayed
2710;37;0;5;0;4168;2;0;2;3;0;14;3;0;2;0;1;76;0;0;0;2;0;Stayed
66855;41;0;33;0;6153;0;2;1;0;1;2;4;1;0;1;2;73;0;0;0;1;1;Stayed
47330;24;0;2;3;9756;3;2;1;2;0;27;3;0;3;0;1;71;0;0;0;2;0;Left
43624;29;0;12;3;8263;3;0;3;0;0;71;1;1;0;0;0;88;1;0;1;2;2;Stayed
8291;46;0;32;4;11699;1;1;1;0;1;14;0;0;0;2;0;37;0;0;0;2;0;Left
54539;36;0;28;4;7047;1;1;2;0;1;22;3;2;3;0;0;70;0;0;0;2;2;Stayed
52389;37;0;14;1;6135;2;0;0;2;0;69;3;1;4;2;0;37;0;0;0;0;1;Stayed
25757;28;0;3;3;7452;3;2;1;0;0;18;3;1;0;0;0;43;0;0;0;2;2;Left
18151;30;0;1;3;9706;3;1;1;0;0;84;1;0;2;1;2;70;1;0;0;0;2;Stayed
21760;52;0;2;4;10315;3;1;1;0;0;49;1;1;0;1;0;9;0;0;0;1;1;Stayed
994;48;0;7;2;9955;1;1;1;1;1;79;2;2;2;1;0;85;1;0;0;2;3;Stayed
45841;19;0;11;2;7762;0;1;3;0;1;47;1;0;0;2;0;89;0;0;0;2;0;Left
33095;45;1;26;1;5797;1;2;1;0;1;81;0;2;1;0;1;37;0;0;1;3;1;Left
12385;26;1;18;3;8750;2;1;1;0;0;6;1;1;4;2;1;89;0;0;0;0;1;Stayed
69475;50;0;12;3;12344;3;2;2;0;1;86;2;0;4;1;0;43;1;0;0;2;1;Left
58957;56;1;28;4;7307;2;0;2;0;0;96;0;2;3;0;0;70;0;0;1;3;1;Stayed
65617;25;1;11;3;11762;2;1;1;1;0;67;1;0;3;1;0;54;0;0;0;3;0;Left
12277;44;0;25;4;7430;2;0;1;0;0;60;4;0;2;2;1;98;0;0;0;2;0;Stayed
1351;50;1;5;1;6317;1;0;1;1;1;39;1;0;1;0;1;74;0;0;1;2;0;Left
25310;31;1;8;3;10606;2;1;1;2;0;39;1;0;4;0;0;22;1;0;0;2;1;Stayed
11628;30;1;5;2;9500;0;1;0;0;0;35;0;1;1;2;0;44;0;0;0;2;0;Stayed
8553;50;0;35;1;6064;2;1;1;0;1;64;2;1;0;1;1;49;1;0;0;1;1;Stayed
48706;41;1;16;2;7329;0;1;1;0;0;81;1;2;1;1;1;43;0;0;0;1;0;Stayed
40127;20;1;4;3;6905;2;2;0;1;0;44;3;1;2;0;1;78;0;0;0;2;1;Stayed
29513;55;0;37;3;6860;0;1;2;1;0;12;2;2;3;1;2;76;0;1;0;0;2;Stayed
63404;59;1;4;1;5938;3;1;1;0;0;2;2;1;5;1;0;57;1;0;0;2;1;Stayed
37989;48;0;11;3;11991;2;3;1;2;1;44;2;1;5;0;0;35;0;0;0;2;0;Left
10807;20;1;3;0;4852;1;1;3;1;0;12;0;2;0;1;0;22;0;0;1;3;1;Left
25271;53;0;12;1;6270;3;1;3;0;0;68;2;1;1;0;2;17;0;0;0;2;0;Left
15047;34;1;23;0;3278;0;0;2;0;1;80;0;1;2;0;0;59;0;0;0;2;0;Left
20760;18;0;3;2;7466;2;1;3;0;0;62;2;1;0;1;0;61;1;0;0;2;1;Stayed
34090;33;0;9;3;10374;0;0;1;1;1;68;1;1;1;2;1;19;0;0;0;2;0;Left
15267;19;0;8;3;8426;0;1;1;0;1;79;0;0;4;1;0;34;0;0;0;2;1;Left
8503;56;1;6;1;5376;3;1;2;1;1;21;0;1;0;2;0;75;0;0;0;2;1;Stayed
10705;52;1;31;2;7241;0;0;3;2;0;87;1;0;1;1;0;33;0;0;0;0;2;Left
43975;22;0;14;3;7252;0;0;0;1;0;59;2;2;1;2;1;31;0;0;1;1;1;Left
12638;56;0;43;1;5538;2;1;1;3;0;34;0;1;2;0;1;89;0;0;0;0;1;Stayed
8167;56;1;28;3;9094;2;1;2;0;0;7;3;1;3;0;1;62;0;0;1;2;0;Stayed
35690;52;1;40;4;6592;0;2;1;0;1;32;2;2;5;2;0;101;0;0;1;2;0;Stayed
61178;20;1;12;4;8028;0;2;2;1;0;40;3;0;5;1;0;77;0;0;0;2;1;Stayed
45362;51;1;21;1;5991;0;1;1;4;1;97;1;2;3;0;0;60;0;0;0;1;1;Left
46144;26;0;16;1;7156;3;2;1;0;0;87;3;1;0;0;2;18;0;0;1;0;0;Left
13273;41;1;32;4;7134;0;1;2;1;1;90;1;1;2;1;0;51;0;0;0;2;0;Left
14810;59;1;35;4;12431;3;1;0;2;0;91;0;0;1;2;0;105;0;0;0;2;0;Stayed
43965;45;1;23;2;8285;0;2;1;1;0;16;1;1;3;0;0;77;0;0;0;2;0;Stayed
30905;52;0;40;0;4164;3;1;2;0;0;70;0;0;1;1;1;92;1;0;0;2;1;Stayed
48546;34;1;1;3;8030;0;1;1;2;0;59;2;1;0;0;0;43;0;0;0;2;0;Left
23164;48;1;34;4;7140;2;3;1;0;1;53;1;0;5;2;0;54;0;0;0;1;0;Left
1429;21;0;5;2;7050;2;0;2;2;0;68;1;1;0;1;1;80;0;0;0;1;2;Left
42123;53;0;44;2;8362;0;2;3;0;1;56;2;0;2;0;0;73;0;0;1;0;0;Left
2858;55;1;23;2;7887;2;2;3;1;0;11;1;2;4;2;0;86;0;1;0;0;3;Stayed
27545;25;1;3;4;10934;0;0;3;0;1;83;1;0;6;1;1;76;0;0;1;1;0;Left
6481;51;1;28;3;9577;2;0;1;0;0;43;0;1;1;0;0;107;0;0;0;1;2;Stayed
42644;18;1;1;0;3840;2;2;3;0;1;54;3;1;3;2;2;10;0;0;0;1;2;Stayed
37940;41;1;8;0;4696;0;3;3;1;0;84;1;1;2;1;0;63;1;0;1;2;0;Left
28130;56;0;20;3;7297;1;1;1;0;1;83;3;1;0;2;2;98;1;0;0;3;1;Stayed
41941;54;1;6;4;11661;1;2;2;2;1;60;2;1;3;2;0;73;0;0;0;0;0;Left
34961;35;1;12;0;3790;1;1;3;0;0;1;1;2;1;0;0;81;1;0;0;2;1;Stayed
33842;22;1;10;3;5740;2;2;1;2;0;76;0;2;1;0;1;11;0;0;0;2;0;Left
36707;39;1;26;1;5914;0;1;2;2;0;90;3;2;2;1;0;53;0;0;0;0;1;Left
74196;54;0;43;2;8324;3;1;1;0;1;26;0;0;2;2;2;120;0;0;0;2;0;Left
32685;19;0;7;2;8601;0;3;1;0;1;8;1;1;1;1;2;37;0;0;0;2;2;Left
55173;39;0;28;3;8766;0;0;2;2;0;63;2;0;1;2;1;65;0;0;0;2;1;Stayed
57214;42;0;22;0;4432;3;1;1;0;1;40;4;0;1;1;2;78;0;0;1;2;0;Left
68912;20;0;8;2;8036;1;1;3;2;0;16;2;0;2;1;1;36;0;0;0;1;1;Left
61327;20;1;5;4;9118;0;1;3;1;1;33;1;2;5;1;0;57;0;0;0;2;2;Left
52383;58;0;24;0;3755;2;1;3;0;1;9;2;0;0;0;1;63;0;0;0;2;0;Left
